X:	U:	P:	RO:	E:	Q:
0.97161	-0.0247864	2.75963	3.90202	1.76808	0
0.972636	-0.0239381	2.76293	3.90535	1.76868	0
0.97366	-0.0230909	2.76622	3.90867	1.76928	0
0.974683	-0.0222448	2.76951	3.91199	1.76989	0
0.975706	-0.0213998	2.7728	3.91531	1.77049	0
0.976727	-0.020556	2.77609	3.91863	1.77109	0
0.977748	-0.0197134	2.77938	3.92194	1.77169	0
0.978768	-0.0188721	2.78267	3.92526	1.77229	0
0.979787	-0.0180321	2.78595	3.92857	1.77288	0
0.980805	-0.0171935	2.78924	3.93187	1.77348	0
0.981823	-0.0163565	2.79252	3.93517	1.77408	0
0.982839	-0.0155211	2.79579	3.93847	1.77467	0
0.983855	-0.0146875	2.79907	3.94176	1.77526	0
0.984869	-0.0138558	2.80234	3.94505	1.77586	0
0.985883	-0.0130263	2.8056	3.94833	1.77645	0
0.986896	-0.0121991	2.80886	3.9516	1.77704	0
0.987909	-0.0113747	2.81211	3.95487	1.77762	0
0.98892	-0.0105533	2.81535	3.95812	1.77821	0
0.989931	-0.00973568	2.81858	3.96136	1.77879	0
0.99094	-0.00892243	2.82179	3.96459	1.77937	0
0.991949	-0.00811461	2.82499	3.9678	1.77995	0
0.992957	-0.00731366	2.82816	3.97098	1.78052	0
0.993965	-0.00652171	2.8313	3.97412	1.78108	0
0.994971	-0.00574184	2.83439	3.97722	1.78164	0
0.995977	-0.00497859	2.83742	3.98026	1.78218	0
0.996982	-0.0042384	2.84036	3.9832	1.78271	0
0.997986	-0.00353006	2.84317	3.98602	1.78321	0
0.99899	-0.00286476	2.84581	3.98866	1.78369	0
0.999993	-0.0022554	2.84823	3.99109	1.78412	0
1.00099	-0.00171502	2.85037	3.99323	1.7845	0
1.002	-0.00125437	2.8522	3.99506	1.78483	0
1.003	-0.000879375	2.85368	3.99654	1.7851	0
1.004	-0.000589349	2.85483	3.99768	1.7853	0
1.005	-0.000376997	2.85566	3.99852	1.78545	0
1.006	-0.000230053	2.85624	3.9991	1.78555	0
1.007	-0.000133961	2.85662	3.99948	1.78562	0
1.008	-7.45066e-05	2.85685	3.99971	1.78566	0
1.009	-3.96334e-05	2.85699	3.99985	1.78569	0
1.01	-2.01946e-05	2.85706	3.99992	1.7857	0
1.011	-9.87155e-06	2.8571	3.99996	1.78571	0
1.012	-4.63606e-06	2.85712	3.99998	1.78571	0
1.013	-2.09465e-06	2.85713	3.99999	1.78571	0
1.014	-9.11574e-07	2.85714	4	1.78571	0
1.015	-3.8252e-07	2.85714	4	1.78571	0
1.016	-1.54918e-07	2.85714	4	1.78571	0
1.017	-6.06024e-08	2.85714	4	1.78571	0
1.018	-2.29153e-08	2.85714	4	1.78571	0
1.019	-8.38068e-09	2.85714	4	1.78571	0
1.02	-2.96613e-09	2.85714	4	1.78571	0
1.021	-1.0164e-09	2.85714	4	1.78571	0
1.022	-3.37348e-10	2.85714	4	1.78571	0
1.023	-1.08492e-10	2.85714	4	1.78571	0
1.024	-3.38178e-11	2.85714	4	1.78571	0
1.025	-1.02196e-11	2.85714	4	1.78571	0
1.026	-2.9939e-12	2.85714	4	1.78571	0
1.027	-8.5005e-13	2.85714	4	1.78571	0
1.028	-2.32812e-13	2.85714	4	1.78571	0
1.029	-6.08487e-14	2.85714	4	1.78571	0
1.03	-1.41438e-14	2.85714	4	1.78571	0
1.031	-2.03507e-15	2.85714	4	1.78571	0
1.032	-9.15783e-16	2.85714	4	1.78571	0
1.033	-9.15783e-16	2.85714	4	1.78571	0
1.034	-9.15783e-16	2.85714	4	1.78571	0
1.035	-9.15783e-16	2.85714	4	1.78571	0
1.036	-9.15783e-16	2.85714	4	1.78571	0
1.037	-9.15783e-16	2.85714	4	1.78571	0
1.038	-9.15783e-16	2.85714	4	1.78571	0
1.039	-9.15783e-16	2.85714	4	1.78571	0
1.04	-9.15783e-16	2.85714	4	1.78571	0
1.041	-9.15783e-16	2.85714	4	1.78571	0
1.042	-9.15783e-16	2.85714	4	1.78571	0
1.043	-9.15783e-16	2.85714	4	1.78571	0
1.044	-9.15783e-16	2.85714	4	1.78571	0
1.045	-9.15783e-16	2.85714	4	1.78571	0
1.046	-9.15783e-16	2.85714	4	1.78571	0
1.047	-9.15783e-16	2.85714	4	1.78571	0
1.048	-9.15783e-16	2.85714	4	1.78571	0
1.049	-9.15783e-16	2.85714	4	1.78571	0
1.05	-9.15783e-16	2.85714	4	1.78571	0
1.051	-9.15783e-16	2.85714	4	1.78571	0
1.052	-9.15783e-16	2.85714	4	1.78571	0
1.053	-9.15783e-16	2.85714	4	1.78571	0
1.054	-9.15783e-16	2.85714	4	1.78571	0
1.055	-9.15783e-16	2.85714	4	1.78571	0
1.056	-9.15783e-16	2.85714	4	1.78571	0
1.057	-9.15783e-16	2.85714	4	1.78571	0
1.058	-9.15783e-16	2.85714	4	1.78571	0
1.059	-9.15783e-16	2.85714	4	1.78571	0
1.06	-9.15783e-16	2.85714	4	1.78571	0
1.061	-9.15783e-16	2.85714	4	1.78571	0
1.062	-9.15783e-16	2.85714	4	1.78571	0
1.063	-9.15783e-16	2.85714	4	1.78571	0
1.064	-9.15783e-16	2.85714	4	1.78571	0
1.065	-9.15783e-16	2.85714	4	1.78571	0
1.066	-9.15783e-16	2.85714	4	1.78571	0
1.067	-9.15783e-16	2.85714	4	1.78571	0
1.068	-9.15783e-16	2.85714	4	1.78571	0
1.069	-9.15783e-16	2.85714	4	1.78571	0
1.07	-9.15783e-16	2.85714	4	1.78571	0
1.071	-9.15783e-16	2.85714	4	1.78571	0
1.072	-9.15783e-16	2.85714	4	1.78571	0
1.073	-9.15783e-16	2.85714	4	1.78571	0
1.074	-9.15783e-16	2.85714	4	1.78571	0
1.075	-9.15783e-16	2.85714	4	1.78571	0
1.076	-9.15783e-16	2.85714	4	1.78571	0
1.077	-9.15783e-16	2.85714	4	1.78571	0
1.078	-9.15783e-16	2.85714	4	1.78571	0
1.079	-9.15783e-16	2.85714	4	1.78571	0
1.08	-9.15783e-16	2.85714	4	1.78571	0
1.081	-9.15783e-16	2.85714	4	1.78571	0
1.082	-9.15783e-16	2.85714	4	1.78571	0
1.083	-9.15783e-16	2.85714	4	1.78571	0
1.084	-9.15783e-16	2.85714	4	1.78571	0
1.085	-9.15783e-16	2.85714	4	1.78571	0
1.086	-9.15783e-16	2.85714	4	1.78571	0
1.087	-9.15783e-16	2.85714	4	1.78571	0
1.088	-9.15783e-16	2.85714	4	1.78571	0
1.089	-9.15783e-16	2.85714	4	1.78571	0
1.09	-9.15783e-16	2.85714	4	1.78571	0
1.091	-9.15783e-16	2.85714	4	1.78571	0
1.092	0	2.85714	4	1.78571	0
1.093	0	2.85714	4	1.78571	0
1.094	0	2.85714	4	1.78571	0
1.095	0	2.85714	4	1.78571	0
1.096	0	2.85714	4	1.78571	0
1.097	0	2.85714	4	1.78571	0
1.098	0	2.85714	4	1.78571	0
1.099	0	2.85714	4	1.78571	0
1.1	0	2.85714	4	1.78571	0
1.101	0	2.85714	4	1.78571	0
1.102	0	2.85714	4	1.78571	0
1.103	0	2.85714	4	1.78571	0
1.104	0	2.85714	4	1.78571	0
1.105	0	2.85714	4	1.78571	0
1.106	0	2.85714	4	1.78571	0
1.107	0	2.85714	4	1.78571	0
1.108	0	2.85714	4	1.78571	0
1.109	0	2.85714	4	1.78571	0
1.11	0	2.85714	4	1.78571	0
1.111	0	2.85714	4	1.78571	0
1.112	0	2.85714	4	1.78571	0
1.113	0	2.85714	4	1.78571	0
1.114	0	2.85714	4	1.78571	0
1.115	0	2.85714	4	1.78571	0
1.116	0	2.85714	4	1.78571	0
1.117	0	2.85714	4	1.78571	0
1.118	0	2.85714	4	1.78571	0
1.119	0	2.85714	4	1.78571	0
1.12	0	2.85714	4	1.78571	0
1.121	0	2.85714	4	1.78571	0
1.122	0	2.85714	4	1.78571	0
1.123	0	2.85714	4	1.78571	0
1.124	0	2.85714	4	1.78571	0
1.125	0	2.85714	4	1.78571	0
1.126	0	2.85714	4	1.78571	0
1.127	0	2.85714	4	1.78571	0
1.128	0	2.85714	4	1.78571	0
1.129	0	2.85714	4	1.78571	0
1.13	0	2.85714	4	1.78571	0
1.131	0	2.85714	4	1.78571	0
1.132	0	2.85714	4	1.78571	0
1.133	0	2.85714	4	1.78571	0
1.134	0	2.85714	4	1.78571	0
1.135	0	2.85714	4	1.78571	0
1.136	0	2.85714	4	1.78571	0
1.137	0	2.85714	4	1.78571	0
1.138	0	2.85714	4	1.78571	0
1.139	0	2.85714	4	1.78571	0
1.14	0	2.85714	4	1.78571	0
1.141	0	2.85714	4	1.78571	0
1.142	0	2.85714	4	1.78571	0
1.143	0	2.85714	4	1.78571	0
1.144	0	2.85714	4	1.78571	0
1.145	0	2.85714	4	1.78571	0
1.146	0	2.85714	4	1.78571	0
1.147	0	2.85714	4	1.78571	0
1.148	0	2.85714	4	1.78571	0
1.149	0	2.85714	4	1.78571	0
1.15	0	2.85714	4	1.78571	0
1.151	0	2.85714	4	1.78571	0
1.152	0	2.85714	4	1.78571	0
1.153	0	2.85714	4	1.78571	0
1.154	0	2.85714	4	1.78571	0
1.155	0	2.85714	4	1.78571	0
1.156	0	2.85714	4	1.78571	0
1.157	0	2.85714	4	1.78571	0
1.158	0	2.85714	4	1.78571	0
1.159	0	2.85714	4	1.78571	0
1.16	0	2.85714	4	1.78571	0
1.161	0	2.85714	4	1.78571	0
1.162	0	2.85714	4	1.78571	0
1.163	0	2.85714	4	1.78571	0
1.164	0	2.85714	4	1.78571	0
1.165	0	2.85714	4	1.78571	0
1.166	0	2.85714	4	1.78571	0
1.167	0	2.85714	4	1.78571	0
1.168	0	2.85714	4	1.78571	0
1.169	0	2.85714	4	1.78571	0
1.17	0	2.85714	4	1.78571	0
1.171	0	2.85714	4	1.78571	0
1.172	0	2.85714	4	1.78571	0
1.173	0	2.85714	4	1.78571	0
1.174	0	2.85714	4	1.78571	0
1.175	0	2.85714	4	1.78571	0
1.176	0	2.85714	4	1.78571	0
1.177	0	2.85714	4	1.78571	0
1.178	0	2.85714	4	1.78571	0
1.179	0	2.85714	4	1.78571	0
1.18	0	2.85714	4	1.78571	0
1.181	0	2.85714	4	1.78571	0
1.182	0	2.85714	4	1.78571	0
1.183	0	2.85714	4	1.78571	0
1.184	0	2.85714	4	1.78571	0
1.185	0	2.85714	4	1.78571	0
1.186	0	2.85714	4	1.78571	0
1.187	0	2.85714	4	1.78571	0
1.188	0	2.85714	4	1.78571	0
1.189	0	2.85714	4	1.78571	0
1.19	0	2.85714	4	1.78571	0
1.191	0	2.85714	4	1.78571	0
1.192	0	2.85714	4	1.78571	0
1.193	0	2.85714	4	1.78571	0
1.194	0	2.85714	4	1.78571	0
1.195	0	2.85714	4	1.78571	0
1.196	0	2.85714	4	1.78571	0
1.197	0	2.85714	4	1.78571	0
1.198	0	2.85714	4	1.78571	0
1.199	0	2.85714	4	1.78571	0
1.2	0	2.85714	4	1.78571	0
1.201	0	2.85714	4	1.78571	0
1.202	0	2.85714	4	1.78571	0
1.203	0	2.85714	4	1.78571	0
1.204	0	2.85714	4	1.78571	0
1.205	0	2.85714	4	1.78571	0
1.206	0	2.85714	4	1.78571	0
1.207	0	2.85714	4	1.78571	0
1.208	0	2.85714	4	1.78571	0
1.209	0	2.85714	4	1.78571	0
1.21	0	2.85714	4	1.78571	0
1.211	0	2.85714	4	1.78571	0
1.212	0	2.85714	4	1.78571	0
1.213	0	2.85714	4	1.78571	0
1.214	0	2.85714	4	1.78571	0
1.215	0	2.85714	4	1.78571	0
1.216	0	2.85714	4	1.78571	0
1.217	0	2.85714	4	1.78571	0
1.218	0	2.85714	4	1.78571	0
1.219	0	2.85714	4	1.78571	0
1.22	0	2.85714	4	1.78571	0
1.221	0	2.85714	4	1.78571	0
1.222	0	2.85714	4	1.78571	0
1.223	0	2.85714	4	1.78571	0
1.224	0	2.85714	4	1.78571	0
1.225	0	2.85714	4	1.78571	0
1.226	0	2.85714	4	1.78571	0
1.227	0	2.85714	4	1.78571	0
1.228	0	2.85714	4	1.78571	0
1.229	0	2.85714	4	1.78571	0
1.23	0	2.85714	4	1.78571	0
1.231	0	2.85714	4	1.78571	0
1.232	0	2.85714	4	1.78571	0
1.233	0	2.85714	4	1.78571	0
1.234	0	2.85714	4	1.78571	0
1.235	0	2.85714	4	1.78571	0
1.236	0	2.85714	4	1.78571	0
1.237	0	2.85714	4	1.78571	0
1.238	0	2.85714	4	1.78571	0
1.239	0	2.85714	4	1.78571	0
1.24	0	2.85714	4	1.78571	0
1.241	0	2.85714	4	1.78571	0
1.242	0	2.85714	4	1.78571	0
1.243	0	2.85714	4	1.78571	0
1.244	0	2.85714	4	1.78571	0
1.245	0	2.85714	4	1.78571	0
1.246	0	2.85714	4	1.78571	0
1.247	0	2.85714	4	1.78571	0
1.248	0	2.85714	4	1.78571	0
1.249	0	2.85714	4	1.78571	0
1.25	0	2.85714	4	1.78571	0
1.251	0	2.85714	4	1.78571	0
1.252	0	2.85714	4	1.78571	0
1.253	0	2.85714	4	1.78571	0
1.254	0	2.85714	4	1.78571	0
1.255	0	2.85714	4	1.78571	0
1.256	0	2.85714	4	1.78571	0
1.257	0	2.85714	4	1.78571	0
1.258	0	2.85714	4	1.78571	0
1.259	0	2.85714	4	1.78571	0
1.26	0	2.85714	4	1.78571	0
1.261	0	2.85714	4	1.78571	0
1.262	0	2.85714	4	1.78571	0
1.263	0	2.85714	4	1.78571	0
1.264	0	2.85714	4	1.78571	0
1.265	0	2.85714	4	1.78571	0
1.266	0	2.85714	4	1.78571	0
1.267	0	2.85714	4	1.78571	0
1.268	0	2.85714	4	1.78571	0
1.269	0	2.85714	4	1.78571	0
1.27	0	2.85714	4	1.78571	0
1.271	0	2.85714	4	1.78571	0
1.272	0	2.85714	4	1.78571	0
1.273	0	2.85714	4	1.78571	0
1.274	0	2.85714	4	1.78571	0
1.275	0	2.85714	4	1.78571	0
1.276	0	2.85714	4	1.78571	0
1.277	0	2.85714	4	1.78571	0
1.278	0	2.85714	4	1.78571	0
1.279	0	2.85714	4	1.78571	0
1.28	0	2.85714	4	1.78571	0
1.281	0	2.85714	4	1.78571	0
1.282	0	2.85714	4	1.78571	0
1.283	0	2.85714	4	1.78571	0
1.284	0	2.85714	4	1.78571	0
1.285	0	2.85714	4	1.78571	0
1.286	0	2.85714	4	1.78571	0
1.287	0	2.85714	4	1.78571	0
1.288	0	2.85714	4	1.78571	0
1.289	0	2.85714	4	1.78571	0
1.29	0	2.85714	4	1.78571	0
1.291	0	2.85714	4	1.78571	0
1.292	0	2.85714	4	1.78571	0
1.293	0	2.85714	4	1.78571	0
1.294	0	2.85714	4	1.78571	0
1.295	0	2.85714	4	1.78571	0
1.296	0	2.85714	4	1.78571	0
1.297	0	2.85714	4	1.78571	0
1.298	0	2.85714	4	1.78571	0
1.299	0	2.85714	4	1.78571	0
1.3	0	2.85714	4	1.78571	0
1.301	0	2.85714	4	1.78571	0
1.302	0	2.85714	4	1.78571	0
1.303	0	2.85714	4	1.78571	0
1.304	0	2.85714	4	1.78571	0
1.305	0	2.85714	4	1.78571	0
1.306	0	2.85714	4	1.78571	0
1.307	0	2.85714	4	1.78571	0
1.308	0	2.85714	4	1.78571	0
1.309	0	2.85714	4	1.78571	0
1.31	0	2.85714	4	1.78571	0
1.311	0	2.85714	4	1.78571	0
1.312	0	2.85714	4	1.78571	0
1.313	0	2.85714	4	1.78571	0
1.314	0	2.85714	4	1.78571	0
1.315	0	2.85714	4	1.78571	0
1.316	0	2.85714	4	1.78571	0
1.317	0	2.85714	4	1.78571	0
1.318	0	2.85714	4	1.78571	0
1.319	0	2.85714	4	1.78571	0
1.32	0	2.85714	4	1.78571	0
1.321	0	2.85714	4	1.78571	0
1.322	0	2.85714	4	1.78571	0
1.323	0	2.85714	4	1.78571	0
1.324	0	2.85714	4	1.78571	0
1.325	0	2.85714	4	1.78571	0
1.326	0	2.85714	4	1.78571	0
1.327	0	2.85714	4	1.78571	0
1.328	0	2.85714	4	1.78571	0
1.329	0	2.85714	4	1.78571	0
1.33	0	2.85714	4	1.78571	0
1.331	0	2.85714	4	1.78571	0
1.332	0	2.85714	4	1.78571	0
1.333	0	2.85714	4	1.78571	0
1.334	0	2.85714	4	1.78571	0
1.335	0	2.85714	4	1.78571	0
1.336	0	2.85714	4	1.78571	0
1.337	0	2.85714	4	1.78571	0
1.338	0	2.85714	4	1.78571	0
1.339	0	2.85714	4	1.78571	0
1.34	0	2.85714	4	1.78571	0
1.341	0	2.85714	4	1.78571	0
1.342	0	2.85714	4	1.78571	0
1.343	0	2.85714	4	1.78571	0
1.344	0	2.85714	4	1.78571	0
1.345	0	2.85714	4	1.78571	0
1.346	0	2.85714	4	1.78571	0
1.347	0	2.85714	4	1.78571	0
1.348	0	2.85714	4	1.78571	0
1.349	0	2.85714	4	1.78571	0
1.35	0	2.85714	4	1.78571	0
1.351	0	2.85714	4	1.78571	0
1.352	0	2.85714	4	1.78571	0
1.353	0	2.85714	4	1.78571	0
1.354	0	2.85714	4	1.78571	0
1.355	0	2.85714	4	1.78571	0
1.356	0	2.85714	4	1.78571	0
1.357	0	2.85714	4	1.78571	0
1.358	0	2.85714	4	1.78571	0
1.359	0	2.85714	4	1.78571	0
1.36	0	2.85714	4	1.78571	0
1.361	0	2.85714	4	1.78571	0
1.362	0	2.85714	4	1.78571	0
1.363	0	2.85714	4	1.78571	0
1.364	0	2.85714	4	1.78571	0
1.365	0	2.85714	4	1.78571	0
1.366	0	2.85714	4	1.78571	0
1.367	0	2.85714	4	1.78571	0
1.368	0	2.85714	4	1.78571	0
1.369	0	2.85714	4	1.78571	0
1.37	0	2.85714	4	1.78571	0
1.371	0	2.85714	4	1.78571	0
1.372	0	2.85714	4	1.78571	0
1.373	0	2.85714	4	1.78571	0
1.374	0	2.85714	4	1.78571	0
1.375	0	2.85714	4	1.78571	0
1.376	0	2.85714	4	1.78571	0
1.377	0	2.85714	4	1.78571	0
1.378	0	2.85714	4	1.78571	0
1.379	0	2.85714	4	1.78571	0
1.38	0	2.85714	4	1.78571	0
1.381	0	2.85714	4	1.78571	0
1.382	0	2.85714	4	1.78571	0
1.383	0	2.85714	4	1.78571	0
1.384	0	2.85714	4	1.78571	0
1.385	0	2.85714	4	1.78571	0
1.386	0	2.85714	4	1.78571	0
1.387	0	2.85714	4	1.78571	0
1.388	0	2.85714	4	1.78571	0
1.389	0	2.85714	4	1.78571	0
1.39	0	2.85714	4	1.78571	0
1.391	0	2.85714	4	1.78571	0
1.392	0	2.85714	4	1.78571	0
1.393	0	2.85714	4	1.78571	0
1.394	0	2.85714	4	1.78571	0
1.395	0	2.85714	4	1.78571	0
1.396	0	2.85714	4	1.78571	0
1.397	0	2.85714	4	1.78571	0
1.398	0	2.85714	4	1.78571	0
1.399	0	2.85714	4	1.78571	0
1.4	0	2.85714	4	1.78571	0
1.401	0	2.85714	4	1.78571	0
1.402	0	2.85714	4	1.78571	0
1.403	0	2.85714	4	1.78571	0
1.404	0	2.85714	4	1.78571	0
1.405	0	2.85714	4	1.78571	0
1.406	0	2.85714	4	1.78571	0
1.407	0	2.85714	4	1.78571	0
1.408	0	2.85714	4	1.78571	0
1.409	0	2.85714	4	1.78571	0
1.41	0	2.85714	4	1.78571	0
1.411	0	2.85714	4	1.78571	0
1.412	0	2.85714	4	1.78571	0
1.413	0	2.85714	4	1.78571	0
1.414	0	2.85714	4	1.78571	0
1.415	0	2.85714	4	1.78571	0
1.416	0	2.85714	4	1.78571	0
1.417	0	2.85714	4	1.78571	0
1.418	0	2.85714	4	1.78571	0
1.419	0	2.85714	4	1.78571	0
1.42	0	2.85714	4	1.78571	0
1.421	0	2.85714	4	1.78571	0
1.422	0	2.85714	4	1.78571	0
1.423	0	2.85714	4	1.78571	0
1.424	0	2.85714	4	1.78571	0
1.425	0	2.85714	4	1.78571	0
1.426	0	2.85714	4	1.78571	0
1.427	0	2.85714	4	1.78571	0
1.428	0	2.85714	4	1.78571	0
1.429	0	2.85714	4	1.78571	0
1.43	0	2.85714	4	1.78571	0
1.431	0	2.85714	4	1.78571	0
1.432	0	2.85714	4	1.78571	0
1.433	0	2.85714	4	1.78571	0
1.434	0	2.85714	4	1.78571	0
1.435	0	2.85714	4	1.78571	0
1.436	0	2.85714	4	1.78571	0
1.437	0	2.85714	4	1.78571	0
1.438	0	2.85714	4	1.78571	0
1.439	0	2.85714	4	1.78571	0
1.44	0	2.85714	4	1.78571	0
1.441	0	2.85714	4	1.78571	0
1.442	0	2.85714	4	1.78571	0
1.443	0	2.85714	4	1.78571	0
1.444	0	2.85714	4	1.78571	0
1.445	0	2.85714	4	1.78571	0
1.446	0	2.85714	4	1.78571	0
1.447	0	2.85714	4	1.78571	0
1.448	0	2.85714	4	1.78571	0
1.449	0	2.85714	4	1.78571	0
1.45	0	2.85714	4	1.78571	0
1.451	0	2.85714	4	1.78571	0
1.452	0	2.85714	4	1.78571	0
1.453	0	2.85714	4	1.78571	0
1.454	0	2.85714	4	1.78571	0
1.455	0	2.85714	4	1.78571	0
1.456	0	2.85714	4	1.78571	0
1.457	0	2.85714	4	1.78571	0
1.458	0	2.85714	4	1.78571	0
1.459	0	2.85714	4	1.78571	0
1.46	0	2.85714	4	1.78571	0
1.461	0	2.85714	4	1.78571	0
1.462	0	2.85714	4	1.78571	0
1.463	0	2.85714	4	1.78571	0
1.464	0	2.85714	4	1.78571	0
1.465	0	2.85714	4	1.78571	0
1.466	0	2.85714	4	1.78571	0
1.467	0	2.85714	4	1.78571	0
1.468	0	2.85714	4	1.78571	0
1.469	0	2.85714	4	1.78571	0
1.47	0	2.85714	4	1.78571	0
1.471	0	2.85714	4	1.78571	0
1.472	0	2.85714	4	1.78571	0
1.473	0	2.85714	4	1.78571	0
1.474	0	2.85714	4	1.78571	0
1.475	0	2.85714	4	1.78571	0
1.476	0	2.85714	4	1.78571	0
1.477	0	2.85714	4	1.78571	0
1.478	0	2.85714	4	1.78571	0
1.479	0	2.85714	4	1.78571	0
1.48	0	2.85714	4	1.78571	0
1.481	0	2.85714	4	1.78571	0
1.482	0	2.85714	4	1.78571	0
1.483	0	2.85714	4	1.78571	0
1.484	0	2.85714	4	1.78571	0
1.485	0	2.85714	4	1.78571	0
1.486	0	2.85714	4	1.78571	0
1.487	0	2.85714	4	1.78571	0
1.488	0	2.85714	4	1.78571	0
1.489	0	2.85714	4	1.78571	0
1.49	0	2.85714	4	1.78571	0
1.491	0	2.85714	4	1.78571	0
1.492	0	2.85714	4	1.78571	0
1.493	0	2.85714	4	1.78571	0
1.494	0	2.85714	4	1.78571	0
1.495	0	2.85714	4	1.78571	0
1.496	0	2.85714	4	1.78571	0
1.497	0	2.85714	4	1.78571	0
1.498	0	2.85714	4	1.78571	0
1.499	0	2.85714	4	1.78571	0
1.5	0	2.85714	4	1.78571	0
1.501	0	2.85714	4	1.78571	0
1.502	0	2.85714	4	1.78571	0
1.503	0	2.85714	4	1.78571	0
1.504	0	2.85714	4	1.78571	0
1.505	0	2.85714	4	1.78571	0
1.506	0	2.85714	4	1.78571	0
1.507	0	2.85714	4	1.78571	0
1.508	0	2.85714	4	1.78571	0
1.509	0	2.85714	4	1.78571	0
1.51	0	2.85714	4	1.78571	0
1.511	0	2.85714	4	1.78571	0
1.512	0	2.85714	4	1.78571	0
1.513	0	2.85714	4	1.78571	0
1.514	0	2.85714	4	1.78571	0
1.515	0	2.85714	4	1.78571	0
1.516	0	2.85714	4	1.78571	0
1.517	0	2.85714	4	1.78571	0
1.518	0	2.85714	4	1.78571	0
1.519	0	2.85714	4	1.78571	0
1.52	0	2.85714	4	1.78571	0
1.521	0	2.85714	4	1.78571	0
1.522	0	2.85714	4	1.78571	0
1.523	0	2.85714	4	1.78571	0
1.524	0	2.85714	4	1.78571	0
1.525	0	2.85714	4	1.78571	0
1.526	0	2.85714	4	1.78571	0
1.527	0	2.85714	4	1.78571	0
1.528	0	2.85714	4	1.78571	0
1.529	0	2.85714	4	1.78571	0
1.53	0	2.85714	4	1.78571	0
1.531	0	2.85714	4	1.78571	0
1.532	0	2.85714	4	1.78571	0
1.533	0	2.85714	4	1.78571	0
1.534	0	2.85714	4	1.78571	0
1.535	0	2.85714	4	1.78571	0
1.536	0	2.85714	4	1.78571	0
1.537	0	2.85714	4	1.78571	0
1.538	0	2.85714	4	1.78571	0
1.539	0	2.85714	4	1.78571	0
1.54	0	2.85714	4	1.78571	0
1.541	0	2.85714	4	1.78571	0
1.542	0	2.85714	4	1.78571	0
1.543	0	2.85714	4	1.78571	0
1.544	0	2.85714	4	1.78571	0
1.545	0	2.85714	4	1.78571	0
1.546	0	2.85714	4	1.78571	0
1.547	0	2.85714	4	1.78571	0
1.548	0	2.85714	4	1.78571	0
1.549	0	2.85714	4	1.78571	0
1.55	0	2.85714	4	1.78571	0
1.551	0	2.85714	4	1.78571	0
1.552	0	2.85714	4	1.78571	0
1.553	0	2.85714	4	1.78571	0
1.554	0	2.85714	4	1.78571	0
1.555	0	2.85714	4	1.78571	0
1.556	0	2.85714	4	1.78571	0
1.557	0	2.85714	4	1.78571	0
1.558	0	2.85714	4	1.78571	0
1.559	0	2.85714	4	1.78571	0
1.56	0	2.85714	4	1.78571	0
1.561	0	2.85714	4	1.78571	0
1.562	0	2.85714	4	1.78571	0
1.563	0	2.85714	4	1.78571	0
1.564	0	2.85714	4	1.78571	0
1.565	0	2.85714	4	1.78571	0
1.566	0	2.85714	4	1.78571	0
1.567	0	2.85714	4	1.78571	0
1.568	0	2.85714	4	1.78571	0
1.569	0	2.85714	4	1.78571	0
1.57	0	2.85714	4	1.78571	0
1.571	0	2.85714	4	1.78571	0
1.572	0	2.85714	4	1.78571	0
1.573	0	2.85714	4	1.78571	0
1.574	0	2.85714	4	1.78571	0
1.575	0	2.85714	4	1.78571	0
1.576	0	2.85714	4	1.78571	0
1.577	0	2.85714	4	1.78571	0
1.578	0	2.85714	4	1.78571	0
1.579	0	2.85714	4	1.78571	0
1.58	0	2.85714	4	1.78571	0
1.581	0	2.85714	4	1.78571	0
1.582	0	2.85714	4	1.78571	0
1.583	0	2.85714	4	1.78571	0
1.584	0	2.85714	4	1.78571	0
1.585	0	2.85714	4	1.78571	0
1.586	0	2.85714	4	1.78571	0
1.587	0	2.85714	4	1.78571	0
1.588	0	2.85714	4	1.78571	0
1.589	0	2.85714	4	1.78571	0
1.59	0	2.85714	4	1.78571	0
1.591	0	2.85714	4	1.78571	0
1.592	0	2.85714	4	1.78571	0
1.593	0	2.85714	4	1.78571	0
1.594	0	2.85714	4	1.78571	0
1.595	0	2.85714	4	1.78571	0
1.596	0	2.85714	4	1.78571	0
1.597	0	2.85714	4	1.78571	0
1.598	0	2.85714	4	1.78571	0
1.599	0	2.85714	4	1.78571	0
1.6	0	2.85714	4	1.78571	0
1.601	0	2.85714	4	1.78571	0
1.602	0	2.85714	4	1.78571	0
1.603	0	2.85714	4	1.78571	0
1.604	0	2.85714	4	1.78571	0
1.605	0	2.85714	4	1.78571	0
1.606	0	2.85714	4	1.78571	0
1.607	0	2.85714	4	1.78571	0
1.608	0	2.85714	4	1.78571	0
1.609	0	2.85714	4	1.78571	0
1.61	0	2.85714	4	1.78571	0
1.611	0	2.85714	4	1.78571	0
1.612	0	2.85714	4	1.78571	0
1.613	0	2.85714	4	1.78571	0
1.614	0	2.85714	4	1.78571	0
1.615	0	2.85714	4	1.78571	0
1.616	0	2.85714	4	1.78571	0
1.617	0	2.85714	4	1.78571	0
1.618	0	2.85714	4	1.78571	0
1.619	0	2.85714	4	1.78571	0
1.62	0	2.85714	4	1.78571	0
1.621	0	2.85714	4	1.78571	0
1.622	0	2.85714	4	1.78571	0
1.623	0	2.85714	4	1.78571	0
