X:	U:	P:	RO:	E:	Q:
1.11726	0.87058	0.635538	3.10031	0.512479	1.26087e-07
1.12134	0.87058	0.635537	3.10042	0.51246	1.44854e-07
1.12543	0.87058	0.635537	3.10056	0.512437	1.63657e-07
1.12951	0.87058	0.635536	3.10074	0.512406	1.82511e-07
1.13359	0.87058	0.635535	3.101	0.512364	2.01426e-07
1.13767	0.87058	0.635534	3.10138	0.5123	2.20424e-07
1.14175	0.87058	0.635533	3.10205	0.512189	2.39529e-07
1.14583	0.870579	0.635532	3.10379	0.5119	2.58749e-07
1.14991	0.870579	0.635532	3.16776	0.501562	2.75351e-07
1.1539	0.870579	0.635532	0.488875	3.24997	1.93827e-08
1.15464	0.870579	0.635532	0.584383	2.71882	1.77608e-08
1.15525	0.870579	0.635532	0.642612	2.47246	1.69694e-08
1.1558	0.870579	0.635532	0.68097	2.33319	1.65165e-08
1.15633	0.870579	0.635532	0.708672	2.24198	1.62221e-08
1.15683	0.870579	0.635532	0.730477	2.17506	1.60094e-08
1.15732	0.870579	0.635532	0.748597	2.12241	1.58455e-08
1.1578	0.870579	0.635532	0.76408	2.0794	1.57149e-08
1.15826	0.870579	0.635532	0.777461	2.04361	1.56097e-08
1.15872	0.870579	0.635532	0.789051	2.0136	1.55251e-08
1.15918	0.870579	0.635532	0.799066	1.98836	1.54578e-08
1.15962	0.870579	0.635532	0.807676	1.96716	1.54054e-08
1.16007	0.870579	0.635532	0.815035	1.9494	1.53658e-08
1.1605	0.870579	0.635532	0.821305	1.93452	1.53371e-08
1.16094	0.870579	0.635532	0.82666	1.92199	1.53174e-08
1.16137	0.870579	0.635531	0.83127	1.91133	1.53049e-08
1.1618	0.870579	0.635531	0.835285	1.90214	1.5298e-08
1.16223	0.870579	0.635531	0.838843	1.89407	1.52955e-08
1.16265	0.870579	0.635531	0.842064	1.88683	1.52961e-08
1.16308	0.870579	0.635531	0.845029	1.88021	1.52992e-08
1.1635	0.870579	0.635531	0.847786	1.87409	1.53042e-08
1.16392	0.870579	0.635531	0.850356	1.86843	1.53109e-08
1.16434	0.870579	0.635531	0.852738	1.86321	1.53194e-08
1.16476	0.870579	0.635531	0.854934	1.85842	1.53296e-08
1.16518	0.870579	0.635531	0.856939	1.85407	1.53416e-08
1.16559	0.870579	0.635531	0.858734	1.8502	1.53555e-08
1.16601	0.870579	0.635531	0.860316	1.8468	1.53713e-08
1.16643	0.870579	0.635531	0.861687	1.84386	1.5389e-08
1.16684	0.870579	0.635531	0.862855	1.84136	1.54085e-08
1.16725	0.870579	0.635531	0.863828	1.83929	1.54299e-08
1.16767	0.870579	0.635531	0.864619	1.83761	1.54528e-08
1.16808	0.870579	0.635531	0.865239	1.83629	1.54773e-08
1.16849	0.870579	0.635531	0.865707	1.8353	1.55032e-08
1.16891	0.870579	0.635531	0.866038	1.83459	1.55304e-08
1.16932	0.870579	0.635531	0.866248	1.83415	1.55587e-08
1.16973	0.870578	0.635531	0.866354	1.83392	1.55879e-08
1.17014	0.870578	0.635531	0.86637	1.83389	1.5618e-08
1.17055	0.870578	0.635531	0.866308	1.83402	1.56488e-08
1.17097	0.870578	0.635531	0.866179	1.8343	1.56803e-08
1.17138	0.870578	0.635531	0.865993	1.83469	1.57124e-08
1.17179	0.870578	0.635531	0.86576	1.83518	1.57449e-08
1.1722	0.870578	0.635531	0.865488	1.83576	1.57778e-08
1.17262	0.870578	0.635531	0.865184	1.8364	1.58111e-08
1.17303	0.870578	0.635531	0.864856	1.8371	1.58446e-08
1.17344	0.870578	0.635531	0.864509	1.83784	1.58784e-08
1.17386	0.870578	0.635531	0.86415	1.8386	1.59124e-08
1.17427	0.870578	0.635531	0.863783	1.83938	1.59464e-08
1.17468	0.870578	0.635531	0.863413	1.84017	1.59806e-08
1.1751	0.870578	0.635531	0.863044	1.84096	1.60148e-08
1.17551	0.870578	0.635531	0.862679	1.84174	1.6049e-08
1.17592	0.870578	0.635531	0.862322	1.8425	1.60833e-08
1.17634	0.870578	0.635531	0.861975	1.84324	1.61174e-08
1.17675	0.870578	0.635531	0.86164	1.84396	1.61516e-08
1.17717	0.870578	0.635531	0.861318	1.84464	1.61856e-08
1.17758	0.870578	0.635531	0.861012	1.8453	1.62196e-08
1.178	0.870578	0.635531	0.860721	1.84592	1.62535e-08
1.17841	0.870578	0.635531	0.860447	1.84651	1.62872e-08
1.17883	0.870578	0.63553	0.860189	1.84707	1.63209e-08
1.17924	0.870578	0.63553	0.859949	1.84758	1.63545e-08
1.17966	0.870578	0.63553	0.859725	1.84806	1.63879e-08
1.18007	0.870578	0.63553	0.859517	1.84851	1.64213e-08
1.18049	0.870578	0.63553	0.859325	1.84892	1.64546e-08
1.1809	0.870578	0.63553	0.859148	1.8493	1.64877e-08
1.18132	0.870578	0.63553	0.858986	1.84965	1.65208e-08
1.18173	0.870578	0.63553	0.858838	1.84997	1.65538e-08
1.18215	0.870578	0.63553	0.858704	1.85026	1.65867e-08
1.18257	0.870578	0.63553	0.858581	1.85052	1.66196e-08
1.18298	0.870578	0.63553	0.85847	1.85076	1.66524e-08
1.1834	0.870578	0.63553	0.85837	1.85098	1.66851e-08
1.18381	0.870578	0.63553	0.85828	1.85117	1.67178e-08
1.18423	0.870578	0.63553	0.8582	1.85135	1.67504e-08
1.18465	0.870578	0.63553	0.858127	1.8515	1.6783e-08
1.18506	0.870578	0.63553	0.858063	1.85164	1.68156e-08
1.18548	0.870578	0.63553	0.858006	1.85176	1.68482e-08
1.1859	0.870578	0.63553	0.857955	1.85187	1.68807e-08
1.18631	0.870578	0.63553	0.85791	1.85197	1.69133e-08
1.18673	0.870578	0.63553	0.85787	1.85206	1.69458e-08
1.18714	0.870578	0.63553	0.857835	1.85213	1.69784e-08
1.18756	0.870578	0.63553	0.857804	1.8522	1.70109e-08
1.18798	0.870578	0.63553	0.857776	1.85226	1.70435e-08
1.18839	0.870578	0.63553	0.857751	1.85231	1.70761e-08
1.18881	0.870578	0.63553	0.857729	1.85236	1.71087e-08
1.18923	0.870578	0.63553	0.857708	1.85241	1.71413e-08
1.18964	0.870578	0.63553	0.85769	1.85245	1.7174e-08
1.19006	0.870578	0.63553	0.857673	1.85248	1.72067e-08
1.19048	0.870578	0.63553	0.857657	1.85252	1.72394e-08
1.19089	0.870578	0.63553	0.857642	1.85255	1.72722e-08
1.19131	0.870578	0.63553	0.857628	1.85258	1.7305e-08
1.19172	0.870577	0.63553	0.857615	1.85261	1.73379e-08
1.19214	0.870577	0.63553	0.857602	1.85264	1.73708e-08
1.19256	0.870577	0.63553	0.857589	1.85266	1.74038e-08
1.19297	0.870577	0.63553	0.857577	1.85269	1.74368e-08
1.19339	0.870577	0.63553	0.857564	1.85272	1.74698e-08
1.19381	0.870577	0.63553	0.857552	1.85274	1.75029e-08
1.19422	0.870577	0.63553	0.85754	1.85277	1.75361e-08
1.19464	0.870577	0.63553	0.857528	1.85279	1.75693e-08
1.19506	0.870577	0.63553	0.857516	1.85282	1.76026e-08
1.19547	0.870577	0.635529	0.857504	1.85285	1.76359e-08
1.19589	0.870577	0.635529	0.857492	1.85287	1.76692e-08
1.19631	0.870577	0.635529	0.857481	1.8529	1.77026e-08
1.19672	0.870577	0.635529	0.857469	1.85292	1.77361e-08
1.19714	0.870577	0.635529	0.857457	1.85295	1.77696e-08
1.19756	0.870577	0.635529	0.857445	1.85297	1.78031e-08
1.19797	0.870577	0.635529	0.857434	1.853	1.78367e-08
1.19839	0.870577	0.635529	0.857422	1.85302	1.78704e-08
1.19881	0.870577	0.635529	0.857411	1.85305	1.79041e-08
1.19922	0.870577	0.635529	0.8574	1.85307	1.79379e-08
1.19964	0.870577	0.635529	0.857389	1.8531	1.79717e-08
1.20005	0.870577	0.635529	0.857378	1.85312	1.80055e-08
1.20047	0.870577	0.635529	0.857367	1.85314	1.80395e-08
1.20089	0.870577	0.635529	0.857357	1.85316	1.80734e-08
1.2013	0.870577	0.635529	0.857347	1.85319	1.81074e-08
1.20172	0.870577	0.635529	0.857337	1.85321	1.81415e-08
1.20214	0.870577	0.635529	0.857327	1.85323	1.81756e-08
1.20255	0.870577	0.635529	0.857318	1.85325	1.82098e-08
1.20297	0.870577	0.635529	0.857308	1.85327	1.8244e-08
1.20339	0.870577	0.635529	0.857299	1.85329	1.82782e-08
1.2038	0.870577	0.635529	0.857291	1.85331	1.83126e-08
1.20422	0.870577	0.635529	0.857282	1.85333	1.83469e-08
1.20464	0.870577	0.635529	0.857274	1.85334	1.83813e-08
1.20505	0.870577	0.635529	0.857266	1.85336	1.84158e-08
1.20547	0.870577	0.635529	0.857258	1.85338	1.84503e-08
1.20589	0.870577	0.635529	0.857251	1.85339	1.84849e-08
1.2063	0.870577	0.635529	0.857243	1.85341	1.85195e-08
1.20672	0.870577	0.635529	0.857236	1.85342	1.85542e-08
1.20714	0.870577	0.635529	0.857229	1.85344	1.85889e-08
1.20755	0.870577	0.635529	0.857223	1.85345	1.86237e-08
1.20797	0.870577	0.635529	0.857216	1.85347	1.86585e-08
1.20839	0.870577	0.635529	0.85721	1.85348	1.86934e-08
1.2088	0.870577	0.635529	0.857204	1.85349	1.87283e-08
1.20922	0.870577	0.635529	0.857199	1.8535	1.87633e-08
1.20964	0.870577	0.635529	0.857193	1.85352	1.87983e-08
1.21005	0.870577	0.635529	0.857188	1.85353	1.88334e-08
1.21047	0.870577	0.635529	0.857182	1.85354	1.88686e-08
1.21089	0.870577	0.635529	0.857177	1.85355	1.89038e-08
1.2113	0.870577	0.635529	0.857172	1.85356	1.8939e-08
1.21172	0.870576	0.635528	0.857168	1.85357	1.89743e-08
1.21214	0.870576	0.635528	0.857163	1.85358	1.90097e-08
1.21255	0.870576	0.635528	0.857159	1.85359	1.90451e-08
1.21297	0.870576	0.635528	0.857154	1.8536	1.90806e-08
1.21339	0.870576	0.635528	0.85715	1.85361	1.91161e-08
1.2138	0.870576	0.635528	0.857146	1.85362	1.91517e-08
1.21422	0.870576	0.635528	0.857142	1.85363	1.91873e-08
1.21464	0.870576	0.635528	0.857139	1.85363	1.9223e-08
1.21505	0.870576	0.635528	0.857135	1.85364	1.92587e-08
1.21547	0.870576	0.635528	0.857131	1.85365	1.92945e-08
1.21589	0.870576	0.635528	0.857128	1.85366	1.93304e-08
1.2163	0.870576	0.635528	0.857125	1.85366	1.93663e-08
1.21672	0.870576	0.635528	0.857122	1.85367	1.94023e-08
1.21714	0.870576	0.635528	0.857119	1.85368	1.94383e-08
1.21755	0.870576	0.635528	0.857116	1.85368	1.94744e-08
1.21797	0.870576	0.635528	0.857113	1.85369	1.95105e-08
1.21839	0.870576	0.635528	0.85711	1.85369	1.95467e-08
1.2188	0.870576	0.635528	0.857108	1.8537	1.95829e-08
1.21922	0.870576	0.635528	0.857105	1.85371	1.96192e-08
1.21964	0.870576	0.635528	0.857103	1.85371	1.96556e-08
1.22005	0.870576	0.635528	0.8571	1.85372	1.9692e-08
1.22047	0.870576	0.635528	0.857098	1.85372	1.97285e-08
1.22089	0.870576	0.635528	0.857096	1.85372	1.9765e-08
1.2213	0.870576	0.635528	0.857094	1.85373	1.98016e-08
1.22172	0.870576	0.635528	0.857092	1.85373	1.98383e-08
1.22214	0.870576	0.635528	0.85709	1.85374	1.9875e-08
1.22255	0.870576	0.635528	0.857088	1.85374	1.99117e-08
1.22297	0.870576	0.635528	0.857086	1.85374	1.99486e-08
1.22339	0.870576	0.635528	0.857085	1.85375	1.99855e-08
1.2238	0.870576	0.635528	0.857083	1.85375	2.00224e-08
1.22422	0.870576	0.635528	0.857082	1.85375	2.00594e-08
1.22464	0.870576	0.635528	0.85708	1.85376	2.00965e-08
1.22505	0.870576	0.635528	0.857079	1.85376	2.01336e-08
1.22547	0.870576	0.635528	0.857077	1.85376	2.01708e-08
1.22589	0.870576	0.635528	0.857076	1.85377	2.0208e-08
1.2263	0.870576	0.635528	0.857075	1.85377	2.02453e-08
1.22672	0.870576	0.635528	0.857074	1.85377	2.02827e-08
1.22714	0.870576	0.635527	0.857073	1.85377	2.03201e-08
1.22755	0.870576	0.635527	0.857072	1.85378	2.03576e-08
1.22797	0.870576	0.635527	0.857071	1.85378	2.03952e-08
1.22839	0.870576	0.635527	0.85707	1.85378	2.04328e-08
1.2288	0.870576	0.635527	0.857069	1.85378	2.04705e-08
1.22922	0.870576	0.635527	0.857068	1.85378	2.05082e-08
1.22964	0.870576	0.635527	0.857067	1.85378	2.0546e-08
1.23005	0.870575	0.635527	0.857066	1.85379	2.05838e-08
1.23047	0.870575	0.635527	0.857066	1.85379	2.06218e-08
1.23089	0.870575	0.635527	0.857065	1.85379	2.06598e-08
1.2313	0.870575	0.635527	0.857064	1.85379	2.06978e-08
1.23172	0.870575	0.635527	0.857064	1.85379	2.07359e-08
1.23214	0.870575	0.635527	0.857063	1.85379	2.07741e-08
1.23255	0.870575	0.635527	0.857063	1.85379	2.08123e-08
1.23297	0.870575	0.635527	0.857062	1.8538	2.08506e-08
1.23339	0.870575	0.635527	0.857062	1.8538	2.0889e-08
1.2338	0.870575	0.635527	0.857061	1.8538	2.09274e-08
1.23422	0.870575	0.635527	0.857061	1.8538	2.09659e-08
1.23464	0.870575	0.635527	0.85706	1.8538	2.10045e-08
1.23505	0.870575	0.635527	0.85706	1.8538	2.10431e-08
1.23547	0.870575	0.635527	0.857059	1.8538	2.10818e-08
1.23589	0.870575	0.635527	0.857059	1.8538	2.11206e-08
1.2363	0.870575	0.635527	0.857059	1.8538	2.11594e-08
1.23672	0.870575	0.635527	0.857058	1.8538	2.11983e-08
1.23714	0.870575	0.635527	0.857058	1.8538	2.12373e-08
1.23755	0.870575	0.635527	0.857058	1.8538	2.12763e-08
1.23797	0.870575	0.635527	0.857058	1.8538	2.13154e-08
1.23839	0.870575	0.635527	0.857057	1.8538	2.13545e-08
1.2388	0.870575	0.635527	0.857057	1.85381	2.13938e-08
1.23922	0.870575	0.635527	0.857057	1.85381	2.14331e-08
1.23964	0.870575	0.635527	0.857056	1.85381	2.14724e-08
1.24005	0.870575	0.635527	0.857056	1.85381	2.15119e-08
1.24047	0.870575	0.635527	0.857056	1.85381	2.15514e-08
1.24089	0.870575	0.635527	0.857056	1.85381	2.15909e-08
1.24131	0.870575	0.635527	0.857055	1.85381	2.16306e-08
1.24172	0.870575	0.635526	0.857055	1.85381	2.16703e-08
1.24214	0.870575	0.635526	0.857055	1.85381	2.171e-08
1.24256	0.870575	0.635526	0.857055	1.85381	2.17499e-08
1.24297	0.870575	0.635526	0.857055	1.85381	2.17898e-08
1.24339	0.870575	0.635526	0.857054	1.85381	2.18298e-08
1.24381	0.870575	0.635526	0.857054	1.85381	2.18698e-08
1.24422	0.870575	0.635526	0.857054	1.85381	2.191e-08
1.24464	0.870575	0.635526	0.857054	1.85381	2.19502e-08
1.24506	0.870575	0.635526	0.857053	1.85381	2.19904e-08
1.24547	0.870575	0.635526	0.857053	1.85381	2.20308e-08
1.24589	0.870575	0.635526	0.857053	1.85381	2.20712e-08
1.24631	0.870575	0.635526	0.857053	1.85381	2.21117e-08
1.24672	0.870575	0.635526	0.857052	1.85381	2.21522e-08
1.24714	0.870574	0.635526	0.857052	1.85381	2.21928e-08
1.24756	0.870574	0.635526	0.857052	1.85381	2.22335e-08
1.24797	0.870574	0.635526	0.857052	1.85381	2.22743e-08
1.24839	0.870574	0.635526	0.857052	1.85381	2.23151e-08
1.24881	0.870574	0.635526	0.857051	1.85382	2.23561e-08
1.24922	0.870574	0.635526	0.857051	1.85382	2.2397e-08
1.24964	0.870574	0.635526	0.857051	1.85382	2.24381e-08
1.25006	0.870574	0.635526	0.857051	1.85382	2.24792e-08
1.25047	0.870574	0.635526	0.857051	1.85382	2.25204e-08
1.25089	0.870574	0.635526	0.85705	1.85382	2.25617e-08
1.25131	0.870574	0.635526	0.85705	1.85382	2.26031e-08
1.25172	0.870574	0.635526	0.85705	1.85382	2.26445e-08
1.25214	0.870574	0.635526	0.85705	1.85382	2.2686e-08
1.25256	0.870574	0.635526	0.85705	1.85382	2.27276e-08
1.25297	0.870574	0.635526	0.85705	1.85382	2.27693e-08
1.25339	0.870574	0.635526	0.857049	1.85382	2.2811e-08
1.25381	0.870574	0.635526	0.857049	1.85382	2.28528e-08
1.25422	0.870574	0.635526	0.857049	1.85382	2.28947e-08
1.25464	0.870574	0.635526	0.857049	1.85382	2.29366e-08
1.25506	0.870574	0.635526	0.857049	1.85382	2.29787e-08
1.25547	0.870574	0.635526	0.857049	1.85382	2.30208e-08
1.25589	0.870574	0.635526	0.857049	1.85382	2.3063e-08
1.25631	0.870574	0.635525	0.857049	1.85382	2.31053e-08
1.25672	0.870574	0.635525	0.857048	1.85382	2.31476e-08
1.25714	0.870574	0.635525	0.857048	1.85382	2.319e-08
1.25756	0.870574	0.635525	0.857048	1.85382	2.32325e-08
1.25797	0.870574	0.635525	0.857048	1.85382	2.32751e-08
1.25839	0.870574	0.635525	0.857048	1.85382	2.33177e-08
1.25881	0.870574	0.635525	0.857049	1.85382	2.33605e-08
1.25922	0.870574	0.635525	0.857049	1.85382	2.34033e-08
1.25964	0.870574	0.635525	0.857049	1.85382	2.34462e-08
1.26006	0.870574	0.635525	0.857049	1.85382	2.34892e-08
1.26047	0.870574	0.635525	0.857049	1.85382	2.35322e-08
1.26089	0.870574	0.635525	0.857049	1.85382	2.35753e-08
1.26131	0.870574	0.635525	0.85705	1.85382	2.36185e-08
1.26172	0.870574	0.635525	0.85705	1.85382	2.36618e-08
1.26214	0.870574	0.635525	0.85705	1.85382	2.37052e-08
1.26256	0.870574	0.635525	0.857051	1.85381	2.37486e-08
1.26297	0.870573	0.635525	0.857051	1.85381	2.37922e-08
1.26339	0.870573	0.635525	0.857051	1.85381	2.38358e-08
1.26381	0.870573	0.635525	0.857052	1.85381	2.38795e-08
1.26422	0.870573	0.635525	0.857052	1.85381	2.39233e-08
1.26464	0.870573	0.635525	0.857052	1.85381	2.39671e-08
1.26506	0.870573	0.635525	0.857053	1.85381	2.40111e-08
1.26547	0.870573	0.635525	0.857053	1.85381	2.40551e-08
1.26589	0.870573	0.635525	0.857053	1.85381	2.40992e-08
1.26631	0.870573	0.635525	0.857053	1.85381	2.41434e-08
1.26672	0.870573	0.635525	0.857054	1.85381	2.41877e-08
1.26714	0.870573	0.635525	0.857054	1.85381	2.4232e-08
1.26756	0.870573	0.635525	0.857054	1.85381	2.42765e-08
1.26797	0.870573	0.635525	0.857054	1.85381	2.4321e-08
1.26839	0.870573	0.635525	0.857054	1.8538	2.43656e-08
1.26881	0.870573	0.635525	0.857055	1.8538	2.44103e-08
1.26922	0.870573	0.635525	0.857055	1.8538	2.44551e-08
1.26964	0.870573	0.635525	0.857055	1.8538	2.45e-08
1.27006	0.870573	0.635524	0.857055	1.8538	2.45449e-08
1.27047	0.870573	0.635524	0.857055	1.8538	2.459e-08
1.27089	0.870573	0.635524	0.857055	1.8538	2.46351e-08
1.27131	0.870573	0.635524	0.857055	1.8538	2.46803e-08
1.27172	0.870573	0.635524	0.857055	1.8538	2.47256e-08
1.27214	0.870573	0.635524	0.857055	1.8538	2.4771e-08
1.27256	0.870573	0.635524	0.857055	1.8538	2.48165e-08
1.27298	0.870573	0.635524	0.857055	1.8538	2.48621e-08
1.27339	0.870573	0.635524	0.857055	1.8538	2.49077e-08
1.27381	0.870573	0.635524	0.857054	1.8538	2.49535e-08
1.27423	0.870573	0.635524	0.857054	1.8538	2.49993e-08
1.27464	0.870573	0.635524	0.857054	1.8538	2.50452e-08
1.27506	0.870573	0.635524	0.857054	1.8538	2.50912e-08
1.27548	0.870573	0.635524	0.857054	1.8538	2.51373e-08
1.27589	0.870573	0.635524	0.857054	1.8538	2.51835e-08
1.27631	0.870573	0.635524	0.857053	1.8538	2.52298e-08
1.27673	0.870573	0.635524	0.857053	1.85381	2.52762e-08
1.27714	0.870573	0.635524	0.857053	1.85381	2.53227e-08
1.27756	0.870573	0.635524	0.857053	1.85381	2.53692e-08
1.27798	0.870572	0.635524	0.857053	1.85381	2.54159e-08
1.27839	0.870572	0.635524	0.857052	1.85381	2.54626e-08
1.27881	0.870572	0.635524	0.857052	1.85381	2.55095e-08
1.27923	0.870572	0.635524	0.857052	1.85381	2.55564e-08
1.27964	0.870572	0.635524	0.857052	1.85381	2.56034e-08
1.28006	0.870572	0.635524	0.857051	1.85381	2.56505e-08
1.28048	0.870572	0.635524	0.857051	1.85381	2.56977e-08
1.28089	0.870572	0.635524	0.857051	1.85381	2.5745e-08
1.28131	0.870572	0.635524	0.857051	1.85381	2.57924e-08
1.28173	0.870572	0.635524	0.85705	1.85381	2.58399e-08
1.28214	0.870572	0.635524	0.85705	1.85381	2.58875e-08
1.28256	0.870572	0.635524	0.85705	1.85381	2.59352e-08
1.28298	0.870572	0.635523	0.857049	1.85381	2.59829e-08
1.28339	0.870572	0.635523	0.857049	1.85381	2.60308e-08
1.28381	0.870572	0.635523	0.857049	1.85381	2.60788e-08
1.28423	0.870572	0.635523	0.857049	1.85381	2.61269e-08
1.28464	0.870572	0.635523	0.857048	1.85381	2.6175e-08
1.28506	0.870572	0.635523	0.857048	1.85381	2.62233e-08
1.28548	0.870572	0.635523	0.857048	1.85382	2.62716e-08
1.28589	0.870572	0.635523	0.857047	1.85382	2.63201e-08
1.28631	0.870572	0.635523	0.857047	1.85382	2.63686e-08
1.28673	0.870572	0.635523	0.857047	1.85382	2.64173e-08
1.28714	0.870572	0.635523	0.857046	1.85382	2.64661e-08
1.28756	0.870572	0.635523	0.857046	1.85382	2.65149e-08
1.28798	0.870572	0.635523	0.857046	1.85382	2.65639e-08
1.28839	0.870572	0.635523	0.857045	1.85382	2.66129e-08
1.28881	0.870572	0.635523	0.857045	1.85382	2.66621e-08
1.28923	0.870572	0.635523	0.857045	1.85382	2.67113e-08
1.28964	0.870572	0.635523	0.857045	1.85382	2.67607e-08
1.29006	0.870572	0.635523	0.857044	1.85382	2.68101e-08
1.29048	0.870572	0.635523	0.857044	1.85382	2.68597e-08
1.29089	0.870572	0.635523	0.857044	1.85382	2.69094e-08
1.29131	0.870572	0.635523	0.857043	1.85382	2.69591e-08
1.29173	0.870571	0.635523	0.857043	1.85382	2.7009e-08
1.29214	0.870571	0.635523	0.857043	1.85382	2.7059e-08
1.29256	0.870571	0.635523	0.857042	1.85383	2.71091e-08
1.29298	0.870571	0.635523	0.857042	1.85383	2.71593e-08
1.29339	0.870571	0.635523	0.857042	1.85383	2.72096e-08
1.29381	0.870571	0.635523	0.857041	1.85383	2.726e-08
1.29423	0.870571	0.635523	0.857041	1.85383	2.73105e-08
1.29464	0.870571	0.635523	0.857041	1.85383	2.73611e-08
1.29506	0.870571	0.635523	0.85704	1.85383	2.74118e-08
1.29548	0.870571	0.635523	0.85704	1.85383	2.74626e-08
1.29589	0.870571	0.635522	0.85704	1.85383	2.75136e-08
1.29631	0.870571	0.635522	0.85704	1.85383	2.75646e-08
1.29673	0.870571	0.635522	0.857039	1.85383	2.76158e-08
1.29714	0.870571	0.635522	0.857039	1.85383	2.76671e-08
1.29756	0.870571	0.635522	0.857039	1.85383	2.77184e-08
1.29798	0.870571	0.635522	0.857038	1.85383	2.77699e-08
1.29839	0.870571	0.635522	0.857038	1.85383	2.78215e-08
1.29881	0.870571	0.635522	0.857038	1.85383	2.78732e-08
1.29923	0.870571	0.635522	0.857037	1.85383	2.79251e-08
1.29964	0.870571	0.635522	0.857037	1.85383	2.7977e-08
1.30006	0.870571	0.635522	0.857037	1.85384	2.8029e-08
1.30048	0.870571	0.635522	0.857037	1.85384	2.80812e-08
1.30089	0.870571	0.635522	0.857036	1.85384	2.81335e-08
1.30131	0.870571	0.635522	0.857036	1.85384	2.81859e-08
1.30173	0.870571	0.635522	0.857036	1.85384	2.82384e-08
1.30215	0.870571	0.635522	0.857036	1.85384	2.8291e-08
1.30256	0.870571	0.635522	0.857035	1.85384	2.83437e-08
1.30298	0.870571	0.635522	0.857035	1.85384	2.83966e-08
1.3034	0.870571	0.635522	0.857035	1.85384	2.84496e-08
1.30381	0.870571	0.635522	0.857034	1.85384	2.85027e-08
1.30423	0.870571	0.635522	0.857034	1.85384	2.85559e-08
1.30465	0.870571	0.635522	0.857034	1.85384	2.86092e-08
1.30506	0.87057	0.635522	0.857034	1.85384	2.86626e-08
1.30548	0.87057	0.635522	0.857033	1.85384	2.87162e-08
1.3059	0.87057	0.635522	0.857033	1.85384	2.87699e-08
1.30631	0.87057	0.635522	0.857033	1.85384	2.88237e-08
1.30673	0.87057	0.635522	0.857033	1.85384	2.88776e-08
1.30715	0.87057	0.635522	0.857032	1.85384	2.89317e-08
1.30756	0.87057	0.635522	0.857032	1.85384	2.89858e-08
1.30798	0.87057	0.635521	0.857032	1.85384	2.90401e-08
1.3084	0.87057	0.635521	0.857032	1.85384	2.90946e-08
1.30881	0.87057	0.635521	0.857031	1.85385	2.91491e-08
1.30923	0.87057	0.635521	0.857031	1.85385	2.92038e-08
1.30965	0.87057	0.635521	0.857031	1.85385	2.92586e-08
1.31006	0.87057	0.635521	0.857031	1.85385	2.93135e-08
1.31048	0.87057	0.635521	0.85703	1.85385	2.93685e-08
1.3109	0.87057	0.635521	0.85703	1.85385	2.94237e-08
1.31131	0.87057	0.635521	0.85703	1.85385	2.9479e-08
1.31173	0.87057	0.635521	0.85703	1.85385	2.95344e-08
1.31215	0.87057	0.635521	0.857029	1.85385	2.959e-08
1.31256	0.87057	0.635521	0.857029	1.85385	2.96457e-08
1.31298	0.87057	0.635521	0.857029	1.85385	2.97015e-08
1.3134	0.87057	0.635521	0.857029	1.85385	2.97574e-08
1.31381	0.87057	0.635521	0.857028	1.85385	2.98135e-08
1.31423	0.87057	0.635521	0.857028	1.85385	2.98697e-08
1.31465	0.87057	0.635521	0.857028	1.85385	2.9926e-08
1.31506	0.87057	0.635521	0.857028	1.85385	2.99825e-08
1.31548	0.87057	0.635521	0.857027	1.85385	3.00391e-08
1.3159	0.87057	0.635521	0.857027	1.85385	3.00958e-08
1.31631	0.87057	0.635521	0.857027	1.85385	3.01527e-08
1.31673	0.87057	0.635521	0.857027	1.85385	3.02097e-08
1.31715	0.870569	0.635521	0.857026	1.85385	3.02668e-08
1.31756	0.870569	0.635521	0.857026	1.85385	3.03241e-08
1.31798	0.870569	0.635521	0.857026	1.85385	3.03815e-08
1.3184	0.870569	0.635521	0.857026	1.85386	3.04391e-08
1.31881	0.870569	0.635521	0.857025	1.85386	3.04967e-08
1.31923	0.870569	0.635521	0.857025	1.85386	3.05546e-08
1.31965	0.870569	0.63552	0.857025	1.85386	3.06125e-08
1.32006	0.870569	0.63552	0.857025	1.85386	3.06706e-08
1.32048	0.870569	0.63552	0.857025	1.85386	3.07289e-08
1.3209	0.870569	0.63552	0.857024	1.85386	3.07872e-08
1.32131	0.870569	0.63552	0.857024	1.85386	3.08458e-08
1.32173	0.870569	0.63552	0.857024	1.85386	3.09044e-08
1.32215	0.870569	0.63552	0.857024	1.85386	3.09632e-08
1.32256	0.870569	0.63552	0.857023	1.85386	3.10222e-08
1.32298	0.870569	0.63552	0.857023	1.85386	3.10813e-08
1.3234	0.870569	0.63552	0.857023	1.85386	3.11405e-08
1.32381	0.870569	0.63552	0.857023	1.85386	3.11999e-08
1.32423	0.870569	0.63552	0.857022	1.85386	3.12594e-08
1.32465	0.870569	0.63552	0.857022	1.85386	3.13191e-08
1.32506	0.870569	0.63552	0.857022	1.85386	3.13789e-08
1.32548	0.870569	0.63552	0.857022	1.85386	3.14389e-08
1.3259	0.870569	0.63552	0.857022	1.85386	3.1499e-08
1.32631	0.870569	0.63552	0.857021	1.85386	3.15593e-08
1.32673	0.870569	0.63552	0.857021	1.85386	3.16197e-08
1.32715	0.870569	0.63552	0.857021	1.85386	3.16803e-08
